slot_id,year_month,mean_pnl,n_trades,total_pnl,label,is_holdout
260,2026-04,-50.5533199195171,497,-25125.0,ES Mon Bkt25,True
260,2026-05,-52.78947368421053,475,-25075.0,ES Mon Bkt25,True
260,2026-06,-115.21084337349397,83,-9562.5,ES Mon Bkt25,True
260,2026-07,25.90909090909091,440,11400.0,ES Mon Bkt25,True
282,2024-05,75.89285714285714,14,1062.5,ES Tue Bkt0,False
282,2024-06,-44.23076923076923,13,-575.0,ES Tue Bkt0,False
282,2024-07,252.40384615384616,26,6562.5,ES Tue Bkt0,False
282,2024-08,-162.5,3,-487.5,ES Tue Bkt0,False
282,2024-09,320.39473684210526,19,6087.5,ES Tue Bkt0,False
282,2024-10,248.3695652173913,23,5712.5,ES Tue Bkt0,False
282,2024-11,11.607142857142858,42,487.5,ES Tue Bkt0,False
282,2024-12,-75.0,7,-525.0,ES Tue Bkt0,False
282,2025-01,195.45454545454547,33,6450.0,ES Tue Bkt0,False
282,2025-02,79.33962264150944,265,21025.0,ES Tue Bkt0,False
282,2025-03,-12.5,122,-1525.0,ES Tue Bkt0,False
